timestamp_utc,timestamp_ms,open,high,low,close,volume,ticker
2024-12-13 21:59:00,1734127140000,71.08,71.1,71.07,71.09,89,CLF5
2024-12-13 21:58:00,1734127080000,71.07,71.08,71.06,71.08,32,CLF5
2024-12-13 21:57:00,1734127020000,71.06,71.07,71.05,71.06,35,CLF5
2024-12-13 21:56:00,1734126960000,71.05,71.06,71.05,71.05,44,CLF5
2024-12-13 21:55:00,1734126900000,71.06,71.06,71.05,71.06,40,CLF5
2024-12-13 21:54:00,1734126840000,71.07,71.07,71.06,71.07,16,CLF5
2024-12-13 21:53:00,1734126780000,71.07,71.07,71.07,71.07,5,CLF5
2024-12-13 21:52:00,1734126720000,71.07,71.07,71.06,71.07,30,CLF5
2024-12-13 21:51:00,1734126660000,71.07,71.08,71.07,71.08,12,CLF5
2024-12-13 21:50:00,1734126600000,71.09,71.1,71.08,71.08,12,CLF5
2024-12-13 21:49:00,1734126540000,71.09,71.09,71.09,71.09,11,CLF5
2024-12-13 21:48:00,1734126480000,71.09,71.1,71.09,71.1,35,CLF5
2024-12-13 21:47:00,1734126420000,71.09,71.1,71.09,71.09,29,CLF5
2024-12-13 21:46:00,1734126360000,71.1,71.11,71.08,71.1,48,CLF5
2024-12-13 21:45:00,1734126300000,71.12,71.12,71.1,71.1,57,CLF5
2024-12-13 21:44:00,1734126240000,71.12,71.13,71.12,71.12,45,CLF5
2024-12-13 21:43:00,1734126180000,71.13,71.13,71.13,71.13,9,CLF5
2024-12-13 21:42:00,1734126120000,71.13,71.13,71.12,71.13,8,CLF5
2024-12-13 21:41:00,1734126060000,71.14,71.15,71.14,71.14,12,CLF5
2024-12-13 21:40:00,1734126000000,71.14,71.14,71.14,71.14,31,CLF5
2024-12-13 21:39:00,1734125940000,71.11,71.13,71.11,71.13,41,CLF5
2024-12-13 21:38:00,1734125880000,71.09,71.12,71.09,71.11,37,CLF5
2024-12-13 21:37:00,1734125820000,71.1,71.11,71.1,71.1,19,CLF5
2024-12-13 21:36:00,1734125760000,71.09,71.1,71.09,71.09,30,CLF5
2024-12-13 21:35:00,1734125700000,71.08,71.09,71.08,71.09,54,CLF5
2024-12-13 21:34:00,1734125640000,71.07,71.08,71.07,71.08,8,CLF5
2024-12-13 21:33:00,1734125580000,71.06,71.07,71.06,71.07,21,CLF5
2024-12-13 21:32:00,1734125520000,71.06,71.07,71.05,71.07,17,CLF5
2024-12-13 21:31:00,1734125460000,71.06,71.07,71.06,71.07,69,CLF5
2024-12-13 21:30:00,1734125400000,71.07,71.08,71.05,71.06,97,CLF5
2024-12-13 21:29:00,1734125340000,71.08,71.08,71.08,71.08,10,CLF5
2024-12-13 21:28:00,1734125280000,71.09,71.09,71.08,71.08,74,CLF5
2024-12-13 21:27:00,1734125220000,71.08,71.09,71.08,71.09,22,CLF5
2024-12-13 21:26:00,1734125160000,71.09,71.09,71.07,71.08,27,CLF5
2024-12-13 21:25:00,1734125100000,71.1,71.1,71.08,71.09,38,CLF5
2024-12-13 21:24:00,1734125040000,71.09,71.09,71.09,71.09,7,CLF5
2024-12-13 21:23:00,1734124980000,71.1,71.1,71.09,71.09,31,CLF5
2024-12-13 21:22:00,1734124920000,71.12,71.12,71.11,71.11,26,CLF5
2024-12-13 21:21:00,1734124860000,71.11,71.13,71.11,71.13,32,CLF5
2024-12-13 21:20:00,1734124800000,71.12,71.12,71.09,71.12,58,CLF5
2024-12-13 21:19:00,1734124740000,71.15,71.15,71.11,71.12,159,CLF5
2024-12-13 21:18:00,1734124680000,71.15,71.16,71.14,71.15,157,CLF5
2024-12-13 21:17:00,1734124620000,71.17,71.17,71.16,71.16,24,CLF5
2024-12-13 21:16:00,1734124560000,71.16,71.16,71.16,71.16,5,CLF5
2024-12-13 21:15:00,1734124500000,71.17,71.17,71.15,71.16,57,CLF5
2024-12-13 21:14:00,1734124440000,71.18,71.18,71.17,71.18,9,CLF5
2024-12-13 21:13:00,1734124380000,71.18,71.2,71.18,71.18,30,CLF5
2024-12-13 21:12:00,1734124320000,71.2,71.21,71.19,71.19,53,CLF5
2024-12-13 21:11:00,1734124260000,71.21,71.22,71.2,71.2,12,CLF5
2024-12-13 21:10:00,1734124200000,71.2,71.2,71.2,71.2,23,CLF5
2024-12-13 21:09:00,1734124140000,71.2,71.22,71.2,71.21,22,CLF5
2024-12-13 21:08:00,1734124080000,71.21,71.21,71.2,71.2,21,CLF5
2024-12-13 21:07:00,1734124020000,71.19,71.21,71.19,71.21,42,CLF5
2024-12-13 21:06:00,1734123960000,71.18,71.19,71.18,71.19,19,CLF5
2024-12-13 21:05:00,1734123900000,71.18,71.19,71.18,71.18,20,CLF5
