timestamp_utc,timestamp_ms,open,high,low,close,volume,ticker
2025-02-02 23:59:00,1738540740000,74.12,74.12,74,74,89,CLH5
2025-02-02 23:58:00,1738540680000,74.11,74.16,74.11,74.13,100,CLH5
2025-02-02 23:57:00,1738540620000,74.12,74.12,74.1,74.1,12,CLH5
2025-02-02 23:56:00,1738540560000,74.12,74.12,74.09,74.11,58,CLH5
2025-02-02 23:55:00,1738540500000,74.11,74.12,74.1,74.12,38,CLH5
2025-02-02 23:54:00,1738540440000,74.08,74.14,74.08,74.12,156,CLH5
2025-02-02 23:53:00,1738540380000,74.08,74.09,74.07,74.08,29,CLH5
2025-02-02 23:52:00,1738540320000,74.08,74.09,74.06,74.09,31,CLH5
2025-02-02 23:51:00,1738540260000,74.06,74.09,74.06,74.08,28,CLH5
2025-02-02 23:50:00,1738540200000,74.03,74.07,74.02,74.07,59,CLH5
2025-02-02 23:49:00,1738540140000,74.06,74.1,74,74.04,76,CLH5
2025-02-02 23:48:00,1738540080000,74.05,74.06,74.04,74.05,42,CLH5
2025-02-02 23:47:00,1738540020000,74.03,74.05,74.02,74.05,32,CLH5
2025-02-02 23:46:00,1738539960000,74.03,74.05,74.02,74.03,21,CLH5
2025-02-02 23:45:00,1738539900000,74.03,74.04,74.02,74.02,39,CLH5
2025-02-02 23:44:00,1738539840000,74.03,74.04,74.02,74.04,52,CLH5
2025-02-02 23:43:00,1738539780000,74.02,74.04,73.99,74.04,76,CLH5
2025-02-02 23:42:00,1738539720000,74.06,74.06,74.02,74.02,39,CLH5
2025-02-02 23:41:00,1738539660000,74.08,74.1,74.06,74.06,69,CLH5
2025-02-02 23:40:00,1738539600000,74.08,74.08,74.06,74.06,29,CLH5
2025-02-02 23:39:00,1738539540000,74.03,74.11,74.03,74.08,60,CLH5
2025-02-02 23:38:00,1738539480000,74.07,74.07,74.02,74.03,50,CLH5
2025-02-02 23:37:00,1738539420000,74.06,74.14,74.05,74.08,112,CLH5
2025-02-02 23:36:00,1738539360000,74.08,74.08,74.02,74.05,72,CLH5
2025-02-02 23:35:00,1738539300000,73.99,74.08,73.94,74.07,165,CLH5
2025-02-02 23:34:00,1738539240000,73.89,74.02,73.88,73.99,199,CLH5
2025-02-02 23:33:00,1738539180000,73.91,73.91,73.82,73.88,253,CLH5
2025-02-02 23:32:00,1738539120000,74.04,74.04,73.9,73.91,434,CLH5
2025-02-02 23:31:00,1738539060000,73.98,74.03,73.96,74.03,182,CLH5
2025-02-02 23:30:00,1738539000000,74.05,74.08,73.94,73.98,156,CLH5
2025-02-02 23:29:00,1738538940000,74.1,74.12,74.03,74.05,97,CLH5
2025-02-02 23:28:00,1738538880000,74.05,74.15,74.05,74.09,162,CLH5
2025-02-02 23:27:00,1738538820000,74,74.05,73.99,74.05,123,CLH5
2025-02-02 23:26:00,1738538760000,74.03,74.05,73.94,74,486,CLH5
2025-02-02 23:25:00,1738538700000,74.06,74.11,74.03,74.03,388,CLH5
2025-02-02 23:24:00,1738538640000,74.15,74.17,74.05,74.06,275,CLH5
2025-02-02 23:23:00,1738538580000,74.25,74.26,74.15,74.16,146,CLH5
2025-02-02 23:22:00,1738538520000,74.21,74.27,74.21,74.24,92,CLH5
2025-02-02 23:21:00,1738538460000,74.28,74.29,74.21,74.22,136,CLH5
2025-02-02 23:20:00,1738538400000,74.32,74.35,74.24,74.3,184,CLH5
2025-02-02 23:19:00,1738538340000,74.24,74.32,74.22,74.32,253,CLH5
2025-02-02 23:18:00,1738538280000,74.2,74.24,74.17,74.23,290,CLH5
2025-02-02 23:17:00,1738538220000,74.28,74.28,74.17,74.21,185,CLH5
2025-02-02 23:16:00,1738538160000,74.2,74.3,74.15,74.29,233,CLH5
2025-02-02 23:15:00,1738538100000,74.25,74.27,74.18,74.2,112,CLH5
2025-02-02 23:14:00,1738538040000,74.25,74.3,74.19,74.27,196,CLH5
2025-02-02 23:13:00,1738537980000,74.32,74.33,74.17,74.25,386,CLH5
2025-02-02 23:12:00,1738537920000,74.39,74.42,74.29,74.31,249,CLH5
2025-02-02 23:11:00,1738537860000,74.35,74.45,74.32,74.4,456,CLH5
2025-02-02 23:10:00,1738537800000,74.38,74.41,74.34,74.35,250,CLH5
2025-02-02 23:09:00,1738537740000,74.51,74.55,74.36,74.38,407,CLH5
2025-02-02 23:08:00,1738537680000,74.69,74.7,74.36,74.5,601,CLH5
2025-02-02 23:07:00,1738537620000,74.55,74.71,74.5,74.69,365,CLH5
2025-02-02 23:06:00,1738537560000,74.56,74.57,74.36,74.56,727,CLH5
2025-02-02 23:05:00,1738537500000,74.73,74.75,74.5,74.59,483,CLH5
2025-02-02 23:04:00,1738537440000,74.94,74.96,74.7,74.71,602,CLH5
2025-02-02 23:03:00,1738537380000,75.02,75.11,74.92,74.92,386,CLH5
2025-02-02 23:02:00,1738537320000,75.08,75.11,74.98,75.02,592,CLH5
2025-02-02 23:01:00,1738537260000,74.8,75.18,74.76,75.07,1518,CLH5
2025-02-02 23:00:00,1738537200000,74.14,75,74.13,74.78,2889,CLH5
