timestamp_utc,timestamp_ms,open,high,low,close,volume,ticker
2025-02-14 21:59:00,1739570340000,70.54,70.57,70.53,70.57,49,CLH5
2025-02-14 21:58:00,1739570280000,70.55,70.56,70.55,70.55,23,CLH5
2025-02-14 21:57:00,1739570220000,70.54,70.54,70.53,70.54,17,CLH5
2025-02-14 21:56:00,1739570160000,70.53,70.54,70.52,70.53,108,CLH5
2025-02-14 21:55:00,1739570100000,70.57,70.57,70.52,70.54,145,CLH5
2025-02-14 21:54:00,1739570040000,70.59,70.61,70.58,70.58,62,CLH5
2025-02-14 21:53:00,1739569980000,70.6,70.6,70.59,70.59,4,CLH5
2025-02-14 21:52:00,1739569920000,70.59,70.6,70.59,70.6,3,CLH5
2025-02-14 21:51:00,1739569860000,70.59,70.59,70.58,70.58,37,CLH5
2025-02-14 21:50:00,1739569800000,70.59,70.62,70.58,70.58,73,CLH5
2025-02-14 21:49:00,1739569740000,70.63,70.64,70.59,70.6,57,CLH5
2025-02-14 21:48:00,1739569680000,70.62,70.65,70.62,70.64,17,CLH5
2025-02-14 21:47:00,1739569620000,70.62,70.63,70.61,70.63,32,CLH5
2025-02-14 21:46:00,1739569560000,70.62,70.62,70.61,70.61,5,CLH5
2025-02-14 21:45:00,1739569500000,70.62,70.62,70.6,70.61,17,CLH5
2025-02-14 21:44:00,1739569440000,70.66,70.68,70.62,70.62,73,CLH5
2025-02-14 21:43:00,1739569380000,70.63,70.67,70.63,70.66,38,CLH5
2025-02-14 21:42:00,1739569320000,70.62,70.63,70.61,70.63,16,CLH5
2025-02-14 21:41:00,1739569260000,70.63,70.63,70.62,70.62,8,CLH5
2025-02-14 21:40:00,1739569200000,70.64,70.65,70.63,70.64,7,CLH5
2025-02-14 21:39:00,1739569140000,70.64,70.64,70.64,70.64,10,CLH5
2025-02-14 21:38:00,1739569080000,70.65,70.65,70.65,70.65,1,CLH5
2025-02-14 21:37:00,1739569020000,70.65,70.65,70.64,70.65,52,CLH5
2025-02-14 21:36:00,1739568960000,70.65,70.66,70.65,70.65,21,CLH5
2025-02-14 21:35:00,1739568900000,70.66,70.66,70.65,70.65,39,CLH5
2025-02-14 21:34:00,1739568840000,70.67,70.67,70.67,70.67,6,CLH5
2025-02-14 21:33:00,1739568780000,70.67,70.67,70.66,70.67,4,CLH5
2025-02-14 21:32:00,1739568720000,70.66,70.67,70.66,70.67,6,CLH5
2025-02-14 21:31:00,1739568660000,70.65,70.65,70.65,70.65,7,CLH5
2025-02-14 21:30:00,1739568600000,70.68,70.68,70.65,70.65,54,CLH5
2025-02-14 21:29:00,1739568540000,70.67,70.72,70.67,70.69,170,CLH5
2025-02-14 21:28:00,1739568480000,70.67,70.68,70.67,70.68,22,CLH5
2025-02-14 21:27:00,1739568420000,70.66,70.66,70.65,70.65,15,CLH5
2025-02-14 21:26:00,1739568360000,70.65,70.67,70.65,70.67,8,CLH5
2025-02-14 21:25:00,1739568300000,70.67,70.67,70.66,70.66,33,CLH5
2025-02-14 21:24:00,1739568240000,70.68,70.68,70.67,70.67,13,CLH5
2025-02-14 21:23:00,1739568180000,70.66,70.69,70.66,70.68,18,CLH5
2025-02-14 21:22:00,1739568120000,70.67,70.67,70.66,70.67,25,CLH5
2025-02-14 21:21:00,1739568060000,70.65,70.66,70.65,70.66,23,CLH5
2025-02-14 21:20:00,1739568000000,70.65,70.65,70.65,70.65,1,CLH5
2025-02-14 21:19:00,1739567940000,70.64,70.64,70.64,70.64,2,CLH5
2025-02-14 21:18:00,1739567880000,70.65,70.65,70.64,70.64,14,CLH5
2025-02-14 21:17:00,1739567820000,70.65,70.65,70.64,70.65,5,CLH5
2025-02-14 21:16:00,1739567760000,70.65,70.65,70.64,70.65,16,CLH5
2025-02-14 21:15:00,1739567700000,70.66,70.66,70.64,70.64,8,CLH5
2025-02-14 21:14:00,1739567640000,70.67,70.67,70.66,70.66,16,CLH5
2025-02-14 21:13:00,1739567580000,70.67,70.68,70.67,70.68,8,CLH5
2025-02-14 21:12:00,1739567520000,70.66,70.67,70.65,70.66,10,CLH5
2025-02-14 21:11:00,1739567460000,70.67,70.68,70.67,70.67,23,CLH5
2025-02-14 21:10:00,1739567400000,70.67,70.67,70.66,70.67,29,CLH5
2025-02-14 21:09:00,1739567340000,70.69,70.69,70.68,70.68,10,CLH5
2025-02-14 21:08:00,1739567280000,70.7,70.7,70.69,70.7,21,CLH5
2025-02-14 21:07:00,1739567220000,70.7,70.7,70.68,70.69,41,CLH5
2025-02-14 21:06:00,1739567160000,70.71,70.72,70.7,70.7,6,CLH5
2025-02-14 21:05:00,1739567100000,70.72,70.72,70.72,70.72,7,CLH5
2025-02-14 21:04:00,1739567040000,70.72,70.73,70.72,70.72,20,CLH5
2025-02-14 21:03:00,1739566980000,70.72,70.73,70.71,70.72,18,CLH5
2025-02-14 21:02:00,1739566920000,70.72,70.73,70.71,70.72,23,CLH5
2025-02-14 21:01:00,1739566860000,70.72,70.73,70.72,70.72,8,CLH5
2025-02-14 21:00:00,1739566800000,70.7,70.73,70.69,70.73,50,CLH5
2025-02-14 20:59:00,1739566740000,70.72,70.72,70.71,70.71,46,CLH5
2025-02-14 20:58:00,1739566680000,70.71,70.72,70.71,70.72,40,CLH5
2025-02-14 20:57:00,1739566620000,70.71,70.73,70.71,70.72,54,CLH5
2025-02-14 20:56:00,1739566560000,70.71,70.73,70.7,70.72,49,CLH5
2025-02-14 20:55:00,1739566500000,70.71,70.72,70.7,70.71,30,CLH5
2025-02-14 20:54:00,1739566440000,70.7,70.72,70.7,70.71,32,CLH5
2025-02-14 20:53:00,1739566380000,70.71,70.72,70.71,70.71,7,CLH5
2025-02-14 20:52:00,1739566320000,70.68,70.71,70.68,70.71,11,CLH5
2025-02-14 20:51:00,1739566260000,70.7,70.7,70.67,70.68,43,CLH5
2025-02-14 20:50:00,1739566200000,70.73,70.73,70.69,70.71,41,CLH5
2025-02-14 20:49:00,1739566140000,70.7,70.73,70.69,70.72,22,CLH5
2025-02-14 20:48:00,1739566080000,70.68,70.72,70.68,70.71,39,CLH5
2025-02-14 20:47:00,1739566020000,70.66,70.67,70.66,70.67,11,CLH5
2025-02-14 20:46:00,1739565960000,70.67,70.67,70.64,70.65,78,CLH5
