timestamp_utc,timestamp_ms,open,high,low,close,volume,ticker
2024-12-19 19:29:00,1734636540000,69.82,69.86,69.82,69.85,201,CLF5
2024-12-19 19:28:00,1734636480000,69.78,69.83,69.73,69.83,287,CLF5
2024-12-19 19:27:00,1734636420000,69.71,69.84,69.7,69.8,224,CLF5
2024-12-19 19:26:00,1734636360000,69.78,69.8,69.72,69.72,163,CLF5
2024-12-19 19:25:00,1734636300000,69.79,69.83,69.78,69.8,308,CLF5
2024-12-19 19:24:00,1734636240000,69.79,69.83,69.77,69.79,256,CLF5
2024-12-19 19:23:00,1734636180000,69.85,69.87,69.78,69.8,235,CLF5
2024-12-19 19:22:00,1734636120000,69.82,69.87,69.81,69.85,137,CLF5
2024-12-19 19:21:00,1734636060000,69.87,69.89,69.82,69.83,273,CLF5
2024-12-19 19:20:00,1734636000000,69.89,69.89,69.86,69.88,203,CLF5
2024-12-19 19:19:00,1734635940000,69.86,69.91,69.85,69.89,202,CLF5
2024-12-19 19:18:00,1734635880000,69.85,69.94,69.85,69.9,133,CLF5
2024-12-19 19:17:00,1734635820000,69.89,69.9,69.85,69.86,128,CLF5
2024-12-19 19:16:00,1734635760000,69.88,69.9,69.86,69.89,159,CLF5
2024-12-19 19:15:00,1734635700000,69.92,69.94,69.87,69.89,262,CLF5
2024-12-19 19:14:00,1734635640000,69.81,69.94,69.8,69.94,219,CLF5
2024-12-19 19:13:00,1734635580000,69.84,69.86,69.79,69.81,183,CLF5
2024-12-19 19:12:00,1734635520000,69.87,69.88,69.83,69.84,157,CLF5
2024-12-19 19:11:00,1734635460000,69.87,69.92,69.84,69.87,238,CLF5
2024-12-19 19:10:00,1734635400000,69.92,69.95,69.86,69.86,438,CLF5
2024-12-19 19:09:00,1734635340000,69.94,69.96,69.91,69.95,205,CLF5
2024-12-19 19:08:00,1734635280000,69.96,70,69.93,69.93,232,CLF5
2024-12-19 19:07:00,1734635220000,69.99,70.03,69.95,69.96,234,CLF5
2024-12-19 19:06:00,1734635160000,69.94,70.02,69.94,69.99,161,CLF5
2024-12-19 19:05:00,1734635100000,70.04,70.04,69.92,69.95,451,CLF5
2024-12-19 19:04:00,1734635040000,70.07,70.13,70.04,70.05,187,CLF5
2024-12-19 19:03:00,1734634980000,70.13,70.13,70.06,70.08,157,CLF5
2024-12-19 19:02:00,1734634920000,70.15,70.16,70.11,70.14,166,CLF5
2024-12-19 19:01:00,1734634860000,70.18,70.19,70.14,70.17,192,CLF5
2024-12-19 19:00:00,1734634800000,70.19,70.22,70.15,70.17,279,CLF5
2024-12-19 18:59:00,1734634740000,70.28,70.29,70.19,70.2,52,CLF5
2024-12-19 18:58:00,1734634680000,70.25,70.25,70.25,70.25,11,CLF5
2024-12-19 18:53:00,1734634380000,70.3,70.3,70.3,70.3,2,CLF5
2024-12-19 18:22:00,1734632520000,70.22,70.22,70.22,70.22,2,CLF5
2024-12-19 17:45:00,1734630300000,70.02,70.02,70.02,70.02,5,CLF5
2024-12-19 17:43:00,1734630180000,70.07,70.07,70.07,70.07,5,CLF5
2024-12-19 17:39:00,1734629940000,70.13,70.13,70.13,70.13,1,CLF5
2024-12-19 17:13:00,1734628380000,70.1,70.1,70.1,70.1,4,CLF5
2024-12-19 17:12:00,1734628320000,70.1,70.1,70.1,70.1,1,CLF5
2024-12-19 16:53:00,1734627180000,70.1,70.1,70.1,70.1,1,CLF5
2024-12-19 16:46:00,1734626760000,70.02,70.02,70.02,70.02,19,CLF5
2024-12-19 16:44:00,1734626640000,70.02,70.02,70.02,70.02,15,CLF5
2024-12-19 16:30:00,1734625800000,70.16,70.16,70.16,70.16,2,CLF5
2024-12-19 16:29:00,1734625740000,70.25,70.25,70.25,70.25,1,CLF5
2024-12-19 16:27:00,1734625620000,70.27,70.27,70.22,70.22,35,CLF5
2024-12-19 16:26:00,1734625560000,70.25,70.26,70.23,70.23,11,CLF5
2024-12-19 16:25:00,1734625500000,70.09,70.15,70.09,70.15,6,CLF5
2024-12-19 16:24:00,1734625440000,70.1,70.14,70.1,70.13,9,CLF5
2024-12-19 16:22:00,1734625320000,70.17,70.17,70.17,70.17,3,CLF5
2024-12-19 16:20:00,1734625200000,70.08,70.11,70.08,70.11,52,CLF5
2024-12-19 16:18:00,1734625080000,70.2,70.2,70.2,70.2,1,CLF5
2024-12-19 16:17:00,1734625020000,70.24,70.24,70.24,70.24,2,CLF5
