timestamp_utc,timestamp_ms,open,high,low,close,volume,ticker
2024-12-31 21:59:00,1735682340000,71.87,71.9,71.86,71.87,28,CLG5
2024-12-31 21:58:00,1735682280000,71.87,71.87,71.86,71.86,14,CLG5
2024-12-31 21:57:00,1735682220000,71.86,71.87,71.86,71.87,7,CLG5
2024-12-31 21:56:00,1735682160000,71.85,71.86,71.85,71.86,7,CLG5
2024-12-31 21:55:00,1735682100000,71.85,71.86,71.85,71.85,8,CLG5
2024-12-31 21:54:00,1735682040000,71.84,71.85,71.84,71.85,6,CLG5
2024-12-31 21:53:00,1735681980000,71.84,71.85,71.84,71.85,16,CLG5
2024-12-31 21:52:00,1735681920000,71.84,71.84,71.84,71.84,3,CLG5
2024-12-31 21:51:00,1735681860000,71.84,71.84,71.83,71.84,10,CLG5
2024-12-31 21:50:00,1735681800000,71.82,71.83,71.81,71.83,17,CLG5
2024-12-31 21:49:00,1735681740000,71.81,71.84,71.81,71.82,16,CLG5
2024-12-31 21:48:00,1735681680000,71.8,71.81,71.8,71.81,3,CLG5
2024-12-31 21:47:00,1735681620000,71.82,71.82,71.8,71.8,11,CLG5
2024-12-31 21:46:00,1735681560000,71.81,71.82,71.81,71.81,11,CLG5
2024-12-31 21:45:00,1735681500000,71.8,71.82,71.8,71.82,14,CLG5
2024-12-31 21:44:00,1735681440000,71.85,71.85,71.81,71.81,8,CLG5
2024-12-31 21:43:00,1735681380000,71.85,71.85,71.84,71.85,7,CLG5
2024-12-31 21:42:00,1735681320000,71.83,71.85,71.82,71.85,29,CLG5
2024-12-31 21:41:00,1735681260000,71.81,71.84,71.8,71.84,30,CLG5
2024-12-31 21:40:00,1735681200000,71.79,71.81,71.79,71.81,17,CLG5
2024-12-31 21:39:00,1735681140000,71.82,71.83,71.78,71.8,36,CLG5
2024-12-31 21:38:00,1735681080000,71.82,71.82,71.82,71.82,1,CLG5
2024-12-31 21:37:00,1735681020000,71.82,71.82,71.81,71.82,8,CLG5
2024-12-31 21:36:00,1735680960000,71.8,71.82,71.8,71.81,11,CLG5
2024-12-31 21:35:00,1735680900000,71.8,71.82,71.77,71.82,31,CLG5
2024-12-31 21:34:00,1735680840000,71.77,71.8,71.77,71.8,17,CLG5
2024-12-31 21:33:00,1735680780000,71.77,71.78,71.77,71.78,8,CLG5
2024-12-31 21:32:00,1735680720000,71.76,71.77,71.76,71.77,2,CLG5
2024-12-31 21:31:00,1735680660000,71.74,71.79,71.74,71.76,41,CLG5
2024-12-31 21:30:00,1735680600000,71.79,71.8,71.72,71.75,122,CLG5
2024-12-31 21:29:00,1735680540000,71.79,71.8,71.79,71.79,19,CLG5
2024-12-31 21:28:00,1735680480000,71.79,71.79,71.79,71.79,5,CLG5
2024-12-31 21:27:00,1735680420000,71.78,71.79,71.78,71.79,45,CLG5
2024-12-31 21:26:00,1735680360000,71.78,71.78,71.77,71.78,28,CLG5
2024-12-31 21:25:00,1735680300000,71.77,71.77,71.77,71.77,4,CLG5
2024-12-31 21:23:00,1735680180000,71.77,71.78,71.77,71.78,8,CLG5
2024-12-31 21:22:00,1735680120000,71.76,71.76,71.76,71.76,5,CLG5
2024-12-31 21:21:00,1735680060000,71.75,71.76,71.75,71.76,11,CLG5
2024-12-31 21:20:00,1735680000000,71.75,71.75,71.75,71.75,2,CLG5
2024-12-31 21:19:00,1735679940000,71.76,71.76,71.75,71.76,16,CLG5
2024-12-31 21:18:00,1735679880000,71.76,71.76,71.76,71.76,2,CLG5
2024-12-31 21:17:00,1735679820000,71.75,71.75,71.74,71.75,5,CLG5
2024-12-31 21:16:00,1735679760000,71.74,71.75,71.74,71.75,16,CLG5
2024-12-31 21:15:00,1735679700000,71.75,71.75,71.74,71.75,19,CLG5
2024-12-31 21:14:00,1735679640000,71.78,71.78,71.75,71.75,23,CLG5
2024-12-31 21:13:00,1735679580000,71.77,71.77,71.77,71.77,5,CLG5
2024-12-31 21:11:00,1735679460000,71.77,71.77,71.76,71.77,12,CLG5
2024-12-31 21:10:00,1735679400000,71.77,71.77,71.76,71.77,28,CLG5
2024-12-31 21:09:00,1735679340000,71.76,71.77,71.76,71.77,9,CLG5
2024-12-31 21:08:00,1735679280000,71.75,71.76,71.75,71.75,11,CLG5
2024-12-31 21:07:00,1735679220000,71.76,71.76,71.74,71.75,38,CLG5
2024-12-31 21:06:00,1735679160000,71.76,71.76,71.75,71.76,11,CLG5
2024-12-31 21:05:00,1735679100000,71.75,71.75,71.74,71.75,31,CLG5
2024-12-31 21:04:00,1735679040000,71.76,71.76,71.75,71.75,15,CLG5
2024-12-31 21:03:00,1735678980000,71.77,71.78,71.75,71.76,25,CLG5
2024-12-31 21:02:00,1735678920000,71.79,71.79,71.77,71.77,14,CLG5
2024-12-31 21:01:00,1735678860000,71.78,71.79,71.78,71.78,3,CLG5
2024-12-31 21:00:00,1735678800000,71.78,71.8,71.78,71.79,54,CLG5
2024-12-31 20:59:00,1735678740000,71.8,71.81,71.78,71.79,88,CLG5
2024-12-31 20:58:00,1735678680000,71.79,71.81,71.79,71.8,71,CLG5
2024-12-31 20:57:00,1735678620000,71.79,71.79,71.77,71.79,40,CLG5
2024-12-31 20:56:00,1735678560000,71.8,71.8,71.8,71.8,5,CLG5
2024-12-31 20:55:00,1735678500000,71.79,71.8,71.79,71.8,15,CLG5
2024-12-31 20:54:00,1735678440000,71.81,71.81,71.79,71.79,30,CLG5
2024-12-31 20:53:00,1735678380000,71.79,71.8,71.79,71.8,8,CLG5
2024-12-31 20:52:00,1735678320000,71.8,71.8,71.78,71.79,22,CLG5
2024-12-31 20:51:00,1735678260000,71.78,71.81,71.78,71.8,57,CLG5
2024-12-31 20:50:00,1735678200000,71.78,71.78,71.78,71.78,18,CLG5
2024-12-31 20:49:00,1735678140000,71.8,71.8,71.79,71.79,22,CLG5
2024-12-31 20:48:00,1735678080000,71.81,71.82,71.81,71.81,14,CLG5
2024-12-31 20:47:00,1735678020000,71.81,71.81,71.8,71.81,7,CLG5
2024-12-31 20:46:00,1735677960000,71.82,71.82,71.81,71.81,10,CLG5
2024-12-31 20:45:00,1735677900000,71.81,71.82,71.81,71.81,54,CLG5
2024-12-31 20:44:00,1735677840000,71.8,71.81,71.79,71.81,10,CLG5
2024-12-31 20:43:00,1735677780000,71.8,71.8,71.79,71.8,25,CLG5
2024-12-31 20:42:00,1735677720000,71.79,71.82,71.79,71.81,42,CLG5
2024-12-31 20:41:00,1735677660000,71.81,71.81,71.79,71.8,36,CLG5
2024-12-31 20:40:00,1735677600000,71.82,71.82,71.81,71.82,12,CLG5
2024-12-31 20:39:00,1735677540000,71.82,71.82,71.81,71.81,22,CLG5
2024-12-31 20:38:00,1735677480000,71.83,71.83,71.82,71.82,3,CLG5
2024-12-31 20:37:00,1735677420000,71.83,71.84,71.83,71.83,18,CLG5
2024-12-31 20:36:00,1735677360000,71.84,71.84,71.83,71.84,24,CLG5
2024-12-31 20:35:00,1735677300000,71.83,71.84,71.82,71.84,69,CLG5
2024-12-31 20:34:00,1735677240000,71.84,71.84,71.82,71.83,20,CLG5
2024-12-31 20:33:00,1735677180000,71.84,71.84,71.82,71.84,14,CLG5
2024-12-31 20:32:00,1735677120000,71.84,71.85,71.83,71.83,37,CLG5
2024-12-31 20:31:00,1735677060000,71.86,71.86,71.83,71.83,26,CLG5
2024-12-31 20:30:00,1735677000000,71.87,71.88,71.85,71.86,23,CLG5
2024-12-31 20:29:00,1735676940000,71.86,71.86,71.84,71.86,52,CLG5
2024-12-31 20:28:00,1735676880000,71.86,71.88,71.86,71.87,17,CLG5
2024-12-31 20:27:00,1735676820000,71.89,71.89,71.86,71.87,21,CLG5
2024-12-31 20:26:00,1735676760000,71.85,71.89,71.85,71.88,60,CLG5
2024-12-31 20:25:00,1735676700000,71.86,71.86,71.85,71.86,6,CLG5
2024-12-31 20:24:00,1735676640000,71.85,71.86,71.85,71.86,9,CLG5
2024-12-31 20:23:00,1735676580000,71.85,71.86,71.85,71.86,21,CLG5
2024-12-31 20:22:00,1735676520000,71.85,71.86,71.85,71.85,11,CLG5
2024-12-31 20:21:00,1735676460000,71.87,71.87,71.85,71.86,19,CLG5
2024-12-31 20:20:00,1735676400000,71.86,71.86,71.86,71.86,8,CLG5
2024-12-31 20:19:00,1735676340000,71.86,71.87,71.85,71.85,7,CLG5
2024-12-31 20:18:00,1735676280000,71.85,71.87,71.85,71.86,21,CLG5
2024-12-31 20:17:00,1735676220000,71.85,71.86,71.85,71.85,7,CLG5
2024-12-31 20:16:00,1735676160000,71.85,71.86,71.85,71.85,19,CLG5
2024-12-31 20:15:00,1735676100000,71.85,71.86,71.84,71.84,35,CLG5
2024-12-31 20:14:00,1735676040000,71.83,71.86,71.83,71.86,63,CLG5
2024-12-31 20:13:00,1735675980000,71.85,71.86,71.84,71.84,30,CLG5
2024-12-31 20:12:00,1735675920000,71.88,71.88,71.86,71.86,16,CLG5
2024-12-31 20:11:00,1735675860000,71.87,71.87,71.86,71.86,8,CLG5
2024-12-31 20:10:00,1735675800000,71.88,71.88,71.87,71.88,26,CLG5
2024-12-31 20:09:00,1735675740000,71.89,71.89,71.88,71.89,18,CLG5
2024-12-31 20:08:00,1735675680000,71.89,71.89,71.88,71.89,15,CLG5
2024-12-31 20:07:00,1735675620000,71.9,71.9,71.89,71.89,18,CLG5
2024-12-31 20:06:00,1735675560000,71.9,71.9,71.9,71.9,14,CLG5
2024-12-31 20:05:00,1735675500000,71.9,71.91,71.89,71.9,7,CLG5
2024-12-31 20:04:00,1735675440000,71.9,71.9,71.9,71.9,2,CLG5
2024-12-31 20:03:00,1735675380000,71.91,71.91,71.9,71.9,13,CLG5
2024-12-31 20:02:00,1735675320000,71.9,71.91,71.9,71.91,14,CLG5
2024-12-31 20:01:00,1735675260000,71.91,71.91,71.9,71.9,19,CLG5
2024-12-31 20:00:00,1735675200000,71.93,71.94,71.91,71.92,118,CLG5
2024-12-31 19:59:00,1735675140000,71.93,71.93,71.91,71.92,78,CLG5
2024-12-31 19:58:00,1735675080000,71.91,71.93,71.91,71.93,94,CLG5
2024-12-31 19:57:00,1735675020000,71.9,71.91,71.9,71.91,21,CLG5
2024-12-31 19:56:00,1735674960000,71.9,71.91,71.89,71.9,68,CLG5
2024-12-31 19:55:00,1735674900000,71.88,71.91,71.86,71.89,84,CLG5
2024-12-31 19:54:00,1735674840000,71.89,71.89,71.87,71.88,57,CLG5
2024-12-31 19:53:00,1735674780000,71.88,71.89,71.88,71.89,28,CLG5
2024-12-31 19:52:00,1735674720000,71.84,71.88,71.84,71.88,85,CLG5
2024-12-31 19:51:00,1735674660000,71.84,71.84,71.84,71.84,23,CLG5
2024-12-31 19:50:00,1735674600000,71.83,71.86,71.83,71.85,65,CLG5
2024-12-31 19:49:00,1735674540000,71.82,71.83,71.82,71.83,30,CLG5
2024-12-31 19:48:00,1735674480000,71.82,71.82,71.82,71.82,16,CLG5
2024-12-31 19:47:00,1735674420000,71.82,71.82,71.81,71.81,33,CLG5
2024-12-31 19:46:00,1735674360000,71.83,71.84,71.82,71.82,63,CLG5
2024-12-31 19:45:00,1735674300000,71.85,71.85,71.83,71.83,118,CLG5
2024-12-31 19:44:00,1735674240000,71.83,71.85,71.83,71.85,53,CLG5
2024-12-31 19:43:00,1735674180000,71.84,71.84,71.83,71.83,22,CLG5
2024-12-31 19:42:00,1735674120000,71.85,71.85,71.84,71.84,51,CLG5
2024-12-31 19:41:00,1735674060000,71.84,71.85,71.83,71.84,133,CLG5
2024-12-31 19:40:00,1735674000000,71.83,71.85,71.82,71.84,130,CLG5
2024-12-31 19:39:00,1735673940000,71.82,71.83,71.81,71.83,67,CLG5
2024-12-31 19:38:00,1735673880000,71.79,71.82,71.79,71.82,129,CLG5
2024-12-31 19:37:00,1735673820000,71.8,71.81,71.79,71.79,74,CLG5
2024-12-31 19:36:00,1735673760000,71.8,71.8,71.8,71.8,25,CLG5
2024-12-31 19:35:00,1735673700000,71.81,71.81,71.8,71.8,179,CLG5
2024-12-31 19:34:00,1735673640000,71.79,71.81,71.79,71.81,139,CLG5
2024-12-31 19:33:00,1735673580000,71.77,71.81,71.76,71.79,219,CLG5
2024-12-31 19:32:00,1735673520000,71.77,71.77,71.75,71.77,189,CLG5
2024-12-31 19:31:00,1735673460000,71.76,71.77,71.73,71.76,444,CLG5
2024-12-31 19:30:00,1735673400000,71.74,71.77,71.72,71.76,479,CLG5
2024-12-31 19:29:00,1735673340000,71.69,71.74,71.69,71.74,1879,CLG5
2024-12-31 19:28:00,1735673280000,71.81,71.82,71.67,71.69,2626,CLG5
2024-12-31 19:27:00,1735673220000,71.77,71.81,71.77,71.81,252,CLG5
2024-12-31 19:26:00,1735673160000,71.8,71.81,71.77,71.77,347,CLG5
2024-12-31 19:25:00,1735673100000,71.82,71.82,71.78,71.8,667,CLG5
2024-12-31 19:24:00,1735673040000,71.83,71.85,71.82,71.83,272,CLG5
2024-12-31 19:23:00,1735672980000,71.91,71.92,71.82,71.83,531,CLG5
2024-12-31 19:22:00,1735672920000,71.91,71.91,71.9,71.91,184,CLG5
2024-12-31 19:21:00,1735672860000,71.9,71.93,71.9,71.9,179,CLG5
2024-12-31 19:20:00,1735672800000,71.91,71.91,71.88,71.9,200,CLG5
2024-12-31 19:19:00,1735672740000,71.88,71.91,71.87,71.91,84,CLG5
2024-12-31 19:18:00,1735672680000,71.84,71.89,71.84,71.88,179,CLG5
2024-12-31 19:17:00,1735672620000,71.83,71.85,71.82,71.83,102,CLG5
2024-12-31 19:16:00,1735672560000,71.81,71.84,71.81,71.83,120,CLG5
2024-12-31 19:15:00,1735672500000,71.85,71.85,71.8,71.81,211,CLG5
2024-12-31 19:14:00,1735672440000,71.83,71.86,71.83,71.85,106,CLG5
2024-12-31 19:13:00,1735672380000,71.83,71.84,71.82,71.83,50,CLG5
2024-12-31 19:12:00,1735672320000,71.82,71.84,71.82,71.83,106,CLG5
2024-12-31 19:11:00,1735672260000,71.81,71.84,71.81,71.82,66,CLG5
2024-12-31 19:10:00,1735672200000,71.78,71.84,71.76,71.81,154,CLG5
2024-12-31 19:09:00,1735672140000,71.79,71.79,71.75,71.78,196,CLG5
2024-12-31 19:08:00,1735672080000,71.81,71.81,71.8,71.8,68,CLG5
2024-12-31 19:07:00,1735672020000,71.82,71.84,71.8,71.81,144,CLG5
2024-12-31 19:06:00,1735671960000,71.84,71.85,71.82,71.82,53,CLG5
2024-12-31 19:05:00,1735671900000,71.85,71.87,71.84,71.84,112,CLG5
2024-12-31 19:04:00,1735671840000,71.83,71.86,71.83,71.85,57,CLG5
2024-12-31 19:03:00,1735671780000,71.83,71.83,71.82,71.83,84,CLG5
2024-12-31 19:02:00,1735671720000,71.85,71.87,71.82,71.82,300,CLG5
2024-12-31 19:01:00,1735671660000,71.83,71.87,71.83,71.86,66,CLG5
2024-12-31 19:00:00,1735671600000,71.84,71.84,71.82,71.83,117,CLG5
2024-12-31 18:59:00,1735671540000,71.84,71.85,71.84,71.85,48,CLG5
2024-12-31 18:58:00,1735671480000,71.86,71.86,71.83,71.84,104,CLG5
2024-12-31 18:57:00,1735671420000,71.88,71.88,71.84,71.86,140,CLG5
2024-12-31 18:56:00,1735671360000,71.86,71.91,71.86,71.88,216,CLG5
2024-12-31 18:55:00,1735671300000,71.8,71.87,71.8,71.86,402,CLG5
2024-12-31 18:54:00,1735671240000,71.78,71.8,71.77,71.8,135,CLG5
