timestamp_utc,timestamp_ms,open,high,low,close,volume
2025-06-18 00:00:00,1750204800000,42187,42376,41769,42324,1634
2025-06-17 00:00:00,1750118400000,42197,42532,42096,42196,12080
2025-06-16 00:00:00,1750032000000,42551,42576,42148,42228,19324
2025-06-15 00:00:00,1749945600000,42024,42747,41920,42552,26369
2025-06-12 00:00:00,1749686400000,42954,42954,42090,42175,122155
2025-06-11 00:00:00,1749600000000,42874,43002,42586,42944,65307
2025-06-10 00:00:00,1749513600000,42881,43200,42754,42897,82440
2025-06-09 00:00:00,1749427200000,42801,42968,42672,42881,56541
2025-06-08 00:00:00,1749340800000,42844,42936,42600,42809,57415
2025-06-05 00:00:00,1749081600000,42369,42979,42341,42833,74826
2025-06-04 00:00:00,1748995200000,42471,42738,42265,42405,88468
2025-06-03 00:00:00,1748908800000,42572,42709,42465,42478,51544
2025-06-02 00:00:00,1748822400000,42375,42637,42113,42587,58364
2025-06-01 00:00:00,1748736000000,42214,42415,41903,42380,69766
2025-05-29 00:00:00,1748476800000,42243,42439,41956,42278,81321
2025-05-28 00:00:00,1748390400000,42193,42778,41874,42230,86877
2025-05-27 00:00:00,1748304000000,42467,42515,42104,42195,58046
2025-05-25 00:00:00,1748131200000,41687,42476,41651,42469,79889
2025-05-22 00:00:00,1747872000000,41986,42028,41236,41663,89634
2025-05-21 00:00:00,1747785600000,41856,42177,41694,42000,72033
2025-05-20 00:00:00,1747699200000,42742,42742,41853,41883,89702
2025-05-19 00:00:00,1747612800000,42885,42976,42570,42744,54274
2025-05-18 00:00:00,1747526400000,42472,42941,42337,42890,73101
2025-05-15 00:00:00,1747267200000,42440,42763,42331,42535,58051
2025-05-14 00:00:00,1747180800000,42090,42453,41841,42426,78543
2025-05-13 00:00:00,1747094400000,42245,42339,42027,42109,63179
2025-05-12 00:00:00,1747008000000,42525,42536,42198,42231,70967
2025-05-11 00:00:00,1746921600000,41846,42563,41675,42533,87963
2025-05-08 00:00:00,1746662400000,41477,41623,41225,41376,67643
2025-05-07 00:00:00,1746576000000,41156,41873,41113,41458,89694
2025-05-06 00:00:00,1746489600000,40814,41375,40814,41186,84919
2025-05-05 00:00:00,1746403200000,41319,41349,40763,40827,73288
2025-05-04 00:00:00,1746316800000,41405,41555,41102,41325,66332
2025-05-01 00:00:00,1746057600000,40820,41506,40766,41436,78700
2025-04-30 00:00:00,1745971200000,40841,41222,40734,40815,77828
2025-04-29 00:00:00,1745884800000,40710,40932,39867,40844,114511
2025-04-28 00:00:00,1745798400000,40332,40775,40293,40720,82670
2025-04-27 00:00:00,1745712000000,40231,40565,40012,40340,76476
2025-04-24 00:00:00,1745452800000,40254,40377,39860,40277,78872
2025-04-23 00:00:00,1745366400000,39775,40408,39408,40247,85770
2025-04-22 00:00:00,1745280000000,39695,40559,39653,39780,135077
2025-04-21 00:00:00,1745193600000,38312,39449,38246,39362,125599
2025-04-20 00:00:00,1745107200000,39212,39250,37998,38306,101826
2025-04-16 00:00:00,1744761600000,39867,40292,39130,39399,162436
2025-04-15 00:00:00,1744675200000,40500,40712,39584,39833,172013
2025-04-14 00:00:00,1744588800000,40669,41010,40524,40547,133365
2025-04-13 00:00:00,1744502400000,40703,40994,40034,40677,143442
2025-04-10 00:00:00,1744243200000,39740,40613,39211,40443,191635
2025-04-09 00:00:00,1744156800000,40956,41140,38631,39796,251517
2025-04-08 00:00:00,1744070400000,37746,41029,36882,41004,215359
2025-04-07 00:00:00,1743984000000,38486,39649,37296,37753,226143
2025-04-06 00:00:00,1743897600000,37761,39427,36708,38450,246976
2025-04-03 00:00:00,1743638400000,40696,40747,38303,38437,259216
2025-04-02 00:00:00,1743552000000,41870,41870,40655,40680,190225
2025-04-01 00:00:00,1743465600000,42231,42836,41878,42035,153018
2025-03-31 00:00:00,1743379200000,42219,42417,41776,42232,146217
