timestamp_utc,timestamp_ms,open,high,low,close,volume
2025-06-18 00:00:00,1750204800000,74.6,77.58,74.3,75,14053
2025-06-17 00:00:00,1750118400000,75.61,76.07,72.94,74.87,23169
2025-06-16 00:00:00,1750032000000,71.11,75.54,71,75.49,53777
2025-06-15 00:00:00,1749945600000,76.54,77.49,69.38,71.48,244655
2025-06-12 00:00:00,1749686400000,68.9,77.62,68.49,73.18,467774
2025-06-11 00:00:00,1749600000000,69.03,69.29,66.72,68.86,210380
2025-06-10 00:00:00,1749513600000,64.76,68.37,64.6,68.3,209101
2025-06-09 00:00:00,1749427200000,65.46,66.28,64.57,64.74,145794
2025-06-08 00:00:00,1749340800000,64.8,65.43,64.2,65.38,131883
2025-06-05 00:00:00,1749081600000,63.33,64.8,62.82,64.77,165789
2025-06-04 00:00:00,1748995200000,62.76,63.98,62.5,63.25,130113
2025-06-03 00:00:00,1748908800000,63.36,63.96,62.17,62.74,188665
2025-06-02 00:00:00,1748822400000,63.02,63.89,62.4,63.34,161089
2025-06-01 00:00:00,1748736000000,61.11,63.88,61.06,63.03,236799
2025-05-29 00:00:00,1748476800000,60.94,61.72,59.74,60.79,200990
2025-05-28 00:00:00,1748390400000,61.83,63.07,60.55,60.92,170176
2025-05-27 00:00:00,1748304000000,61.04,62.54,60.85,61.86,157397
2025-05-25 00:00:00,1748131200000,61.7,62.14,60.26,61.07,183150
2025-05-22 00:00:00,1747872000000,60.81,61.88,60.02,61.76,163114
2025-05-21 00:00:00,1747785600000,61.33,61.75,60.25,60.81,155171
2025-05-20 00:00:00,1747699200000,62.27,64.19,61.28,61.34,178924
2025-05-19 00:00:00,1747612800000,62.15,62.63,61.48,62.25,139056
2025-05-18 00:00:00,1747526400000,61.98,62.7,60.99,62.15,158240
2025-05-15 00:00:00,1747267200000,61.22,62.18,60.78,61.93,122989
2025-05-14 00:00:00,1747180800000,62.4,62.46,60.08,61.23,113608
2025-05-13 00:00:00,1747094400000,63.2,63.23,62.31,62.43,72160
2025-05-12 00:00:00,1747008000000,61.55,63.44,61.23,63.2,53183
2025-05-11 00:00:00,1746921600000,60.97,63.13,60.56,61.53,72915
2025-05-08 00:00:00,1746662400000,59.84,60.98,59.49,60.58,42678
2025-05-07 00:00:00,1746576000000,57.55,59.87,57.37,59.84,38841
2025-05-06 00:00:00,1746489600000,58.52,59.77,57.45,57.58,39094
2025-05-05 00:00:00,1746403200000,56.82,59.37,56.67,58.55,47864
2025-05-04 00:00:00,1746316800000,56.38,57.28,54.95,56.86,40317
2025-05-01 00:00:00,1746057600000,58.4,59.29,57.22,57.94,45851
2025-04-30 00:00:00,1745971200000,57.62,58.91,55.86,58.44,55396
2025-04-29 00:00:00,1745884800000,59.62,59.86,57.38,57.64,60442
