timestamp_utc,timestamp_ms,open,high,low,close,volume
2025-09-18 00:00:00,1758153600000,112.890625,112.890625,112.75,112.765625,72
2025-09-17 00:00:00,1758067200000,113,113.34375,112.75,112.921875,218
2025-09-16 00:00:00,1757980800000,113.5625,113.6875,113.125,113.171875,92
2025-09-15 00:00:00,1757894400000,113.40625,113.46875,113.296875,113.421875,56
2025-09-14 00:00:00,1757808000000,113.125,113.375,113.109375,113.34375,334
2025-09-11 00:00:00,1757548800000,113.484375,113.484375,113.125,113.25,318
2025-09-10 00:00:00,1757462400000,113.375,113.859375,113.359375,113.53125,137
2025-09-09 00:00:00,1757376000000,113.21875,113.53125,113.203125,113.453125,210
2025-09-08 00:00:00,1757289600000,113.5,113.5,113.1875,113.3125,1271
2025-09-07 00:00:00,1757203200000,113.25,113.53125,113.203125,113.46875,1103
2025-09-04 00:00:00,1756944000000,112.875,113.640625,112.875,113.265625,2483
2025-09-03 00:00:00,1756857600000,112.578125,112.890625,112.515625,112.875,2975
2025-09-02 00:00:00,1756771200000,112.1875,112.640625,112,112.515625,9032
2025-08-31 00:00:00,1756598400000,112.421875,112.453125,111.96875,112.25,13187
2025-08-28 00:00:00,1756339200000,112.578125,112.578125,112.359375,112.453125,15477
2025-08-27 00:00:00,1756252800000,112.4375,112.59375,112.28125,112.5625,114252
2025-08-26 00:00:00,1756166400000,112.15625,112.453125,112.03125,112.4375,447619
2025-08-25 00:00:00,1756080000000,111.96875,112.234375,111.796875,112.15625,1071717
2025-08-24 00:00:00,1755993600000,112.140625,112.15625,111.859375,111.96875,973643
2025-08-21 00:00:00,1755734400000,111.59375,112.25,111.484375,112.140625,1870335
2025-08-20 00:00:00,1755648000000,111.859375,111.90625,111.453125,111.5625,1512085
2025-08-19 00:00:00,1755561600000,111.75,112.015625,111.625,111.859375,1057642
2025-08-18 00:00:00,1755475200000,111.5625,111.8125,111.46875,111.75,950640
2025-08-17 00:00:00,1755388800000,111.640625,111.84375,111.421875,111.546875,983060
2025-08-14 00:00:00,1755129600000,111.828125,111.953125,111.546875,111.65625,1209588
2025-08-13 00:00:00,1755043200000,112.21875,112.4375,111.765625,111.828125,1589098
2025-08-12 00:00:00,1754956800000,111.796875,112.28125,111.71875,112.21875,1269350
2025-08-11 00:00:00,1754870400000,111.78125,112.1875,111.609375,111.796875,1520464
2025-08-10 00:00:00,1754784000000,111.8125,112,111.765625,111.78125,819760
2025-08-07 00:00:00,1754524800000,112.0625,112.125,111.78125,111.828125,889274
