timestamp_utc,timestamp_ms,open,high,low,close,volume
2025-06-18 00:00:00,1750204800000,5984,6019.25,5918.25,6009.25,39241
2025-06-17 00:00:00,1750118400000,5977.25,6020.75,5964.75,5983.25,188503
2025-06-16 00:00:00,1750032000000,6038.5,6040.5,5976.75,5984.5,277494
2025-06-15 00:00:00,1749945600000,5949,6055.25,5944,6037.5,541682
2025-06-12 00:00:00,1749686400000,6045,6045,5927.5,5978.25,1518020
2025-06-11 00:00:00,1749600000000,6022.25,6051.25,5987.75,6042.5,1141585
2025-06-10 00:00:00,1749513600000,6038.75,6074.75,6006.25,6028,1469130
2025-06-09 00:00:00,1749427200000,6012.25,6049.5,5991.25,6040.5,1000226
2025-06-08 00:00:00,1749340800000,6010,6027.75,5992.25,6012,830624
2025-06-05 00:00:00,1749081600000,5931.75,6025,5930,6010,1212805
2025-06-04 00:00:00,1748995200000,5974.25,6016.5,5928.75,5939.75,1511632
2025-06-03 00:00:00,1748908800000,5980,5999,5974,5976.75,1046673
2025-06-02 00:00:00,1748822400000,5949,5991.25,5909.25,5980.25,1108861
2025-06-01 00:00:00,1748736000000,5898.75,5955.5,5867.5,5949.25,1150295
2025-05-29 00:00:00,1748476800000,5912.25,5932.75,5853.25,5913.75,1547745
2025-05-28 00:00:00,1748390400000,5923.5,6008,5884,5917.25,1368455
2025-05-27 00:00:00,1748304000000,5940.75,5952.5,5890,5925.5,1126920
2025-05-25 00:00:00,1748131200000,5820,5941.75,5813,5940.25,1225804
2025-05-22 00:00:00,1747872000000,5869.25,5872,5756.5,5814.75,1460527
2025-05-21 00:00:00,1747785600000,5858,5895,5828.75,5867.75,1356015
2025-05-20 00:00:00,1747699200000,5953.5,5958.25,5847.75,5858.75,1469883
2025-05-19 00:00:00,1747612800000,5980,5993.5,5926.75,5954,1060555
2025-05-18 00:00:00,1747526400000,5930.25,5987.5,5892.75,5980.5,1184753
2025-05-15 00:00:00,1747267200000,5935,5977.5,5923,5948.5,1073557
2025-05-14 00:00:00,1747180800000,5904,5944.5,5867,5934,1224316
2025-05-13 00:00:00,1747094400000,5902,5925,5890,5906,1141223
2025-05-12 00:00:00,1747008000000,5868,5927,5835.75,5900.75,1261179
2025-05-11 00:00:00,1746921600000,5761,5876.25,5734.25,5868.25,1672906
2025-05-08 00:00:00,1746662400000,5688.5,5715.25,5662.5,5684,982928
2025-05-07 00:00:00,1746576000000,5643.25,5741,5636.5,5684.5,1353318
2025-05-06 00:00:00,1746489600000,5608.5,5689.75,5596,5645.75,1327802
2025-05-05 00:00:00,1746403200000,5666.25,5673.25,5605,5615,1246969
2025-05-04 00:00:00,1746316800000,5705,5706.25,5655.25,5671.25,952959
2025-05-01 00:00:00,1746057600000,5608.5,5724.75,5601,5710.5,1313536
2025-04-30 00:00:00,1745971200000,5617.5,5682.5,5601.75,5611.75,1307005
2025-04-29 00:00:00,1745884800000,5579.5,5626.25,5455.5,5619.25,1712353
2025-04-28 00:00:00,1745798400000,5543,5597.25,5521.5,5582.75,1166343
2025-04-27 00:00:00,1745712000000,5544,5578.75,5492,5545.5,1133514
2025-04-24 00:00:00,1745452800000,5529,5562.25,5480.25,5552.5,1266517
2025-04-23 00:00:00,1745366400000,5409,5541.5,5355.25,5519.75,1345936
2025-04-22 00:00:00,1745280000000,5379.75,5499.75,5377.75,5413,1750152
2025-04-21 00:00:00,1745193600000,5182.5,5339.25,5171.75,5314.5,1502177
2025-04-20 00:00:00,1745107200000,5283.75,5306.75,5127.25,5184,1137607
2025-04-16 00:00:00,1744761600000,5308,5371.25,5285.5,5326.5,1297520
2025-04-15 00:00:00,1744675200000,5403.75,5425,5251,5299.5,1482359
2025-04-14 00:00:00,1744588800000,5431.75,5485,5413,5425.5,1109820
2025-04-13 00:00:00,1744502400000,5452.5,5497.75,5391,5432.25,1242504
2025-04-10 00:00:00,1744243200000,5299.25,5418.25,5206,5395.75,1673916
2025-04-09 00:00:00,1744156800000,5502.5,5528.75,5146.75,5304.5,2384258
2025-04-08 00:00:00,1744070400000,5006.25,5520,4871.75,5513.75,2866085
2025-04-07 00:00:00,1743984000000,5126.5,5305.25,4940.5,5012.25,2320854
2025-04-06 00:00:00,1743897600000,5007,5286.5,4832,5118,3502803
2025-04-03 00:00:00,1743638400000,5423,5435,5074,5096.75,3446574
2025-04-02 00:00:00,1743552000000,5550.5,5564.75,5415.25,5421,2345446
2025-04-01 00:00:00,1743465600000,5672,5773.25,5566.25,5584.75,1987548
2025-03-31 00:00:00,1743379200000,5644.25,5694.75,5600.25,5672.25,1811022
2025-03-30 00:00:00,1743292800000,5590,5672.75,5533.75,5644.5,2096889
2025-03-27 00:00:00,1743033600000,5741.75,5747.75,5602.25,5602.5,1823505
2025-03-26 00:00:00,1742947200000,5737.25,5779.75,5720,5741.25,1510819
2025-03-25 00:00:00,1742860800000,5831,5836.5,5743,5754.75,1414062
2025-03-24 00:00:00,1742774400000,5813,5837.25,5802.25,5832,1016009
