timestamp_utc,timestamp_ms,open,high,low,close,volume
2025-05-19 00:00:00,1747612800000,62.68,63.17,62.19,62.62,9320
2025-05-18 00:00:00,1747526400000,62.75,63.4,61.57,62.71,12049
2025-05-15 00:00:00,1747267200000,61.7,62.71,61.25,62.49,30258
2025-05-14 00:00:00,1747180800000,62.88,62.91,60.47,61.69,137932
2025-05-13 00:00:00,1747094400000,63.62,63.68,62.75,62.89,107785
2025-05-12 00:00:00,1747008000000,62,63.9,61.65,63.63,130010
2025-05-11 00:00:00,1746921600000,61.39,63.61,61.02,61.96,169082
2025-05-08 00:00:00,1746662400000,60.25,61.45,59.89,61.06,132545
2025-05-07 00:00:00,1746576000000,57.93,60.29,57.74,60.27,156784
2025-05-06 00:00:00,1746489600000,58.98,60.26,57.81,57.95,162882
2025-05-05 00:00:00,1746403200000,57.25,59.84,57.03,59,198967
2025-05-04 00:00:00,1746316800000,56.76,57.7,55.3,57.23,181835
2025-05-01 00:00:00,1746057600000,58.99,59.87,57.74,58.38,197165
2025-04-30 00:00:00,1745971200000,58.16,59.5,56.39,58.98,244209
2025-04-29 00:00:00,1745884800000,60.16,60.43,57.91,58.22,270657
2025-04-28 00:00:00,1745798400000,61.87,62.07,60.12,60.14,164740
2025-04-27 00:00:00,1745712000000,63.49,63.92,61.48,61.89,148090
2025-04-24 00:00:00,1745452800000,62.86,63.41,61.8,63.17,141432
2025-04-23 00:00:00,1745366400000,62.34,63.31,61.99,62.77,143157
2025-04-22 00:00:00,1745280000000,64,64.87,61.53,62.28,242044
2025-04-21 00:00:00,1745193600000,62.73,64.36,62.72,63.54,156579
2025-04-20 00:00:00,1745107200000,63.65,63.78,61.76,62.69,132747
2025-04-16 00:00:00,1744761600000,61.96,64.18,61.96,63.75,155194
2025-04-15 00:00:00,1744675200000,60.96,62.31,59.87,61.94,116256
2025-04-14 00:00:00,1744588800000,61.09,61.57,60.38,60.97,64365
2025-04-13 00:00:00,1744502400000,61.15,62.07,60.12,61.07,67045
2025-04-10 00:00:00,1744243200000,59.79,61.2,59,60.9,84496
2025-04-09 00:00:00,1744156800000,62.15,62.71,58.29,59.79,109456
2025-04-08 00:00:00,1744070400000,57.94,62.38,54.67,62.12,193593
2025-04-07 00:00:00,1743984000000,60.7,61.43,57.5,57.79,111310
2025-04-06 00:00:00,1743897600000,60.89,63.53,58.71,60.68,138132
2025-04-03 00:00:00,1743638400000,66.13,66.41,60.12,62,105853
2025-04-02 00:00:00,1743552000000,69.8,69.93,65.6,66.14,94112
2025-04-01 00:00:00,1743465600000,70.7,71.76,70.11,70.22,42545
2025-03-31 00:00:00,1743379200000,70.84,71.52,70.58,70.69,38789
2025-03-30 00:00:00,1743292800000,69,71.24,68.38,70.87,50484
2025-03-27 00:00:00,1743033600000,69.48,69.63,68.42,68.6,27505
2025-03-26 00:00:00,1742947200000,69.45,69.53,68.72,69.49,23516
2025-03-25 00:00:00,1742860800000,68.76,69.73,68.65,69.5,30652
2025-03-24 00:00:00,1742774400000,68.74,69.21,68.12,68.76,28880
2025-03-23 00:00:00,1742688000000,67.95,68.87,67.58,68.69,28795
2025-03-20 00:00:00,1742428800000,67.99,68.24,67.27,67.94,21742
2025-03-19 00:00:00,1742342400000,66.74,68.01,66.36,67.99,30197
2025-03-18 00:00:00,1742256000000,66.34,67.13,65.86,66.77,25028
2025-03-17 00:00:00,1742169600000,66.91,68.13,66.19,66.31,28070
2025-03-16 00:00:00,1742083200000,66.68,67.7,66.63,66.93,17702
2025-03-13 00:00:00,1741824000000,66.03,66.78,65.93,66.54,12556
2025-03-12 00:00:00,1741737600000,66.96,67.24,65.69,66.11,17250
2025-03-11 00:00:00,1741651200000,65.86,67.1,65.45,66.98,16221
2025-03-10 00:00:00,1741564800000,65.17,66.33,64.62,65.87,18168
2025-03-09 00:00:00,1741478400000,66.4,66.84,65.04,65.17,18669
2025-03-06 00:00:00,1741219200000,65.54,67.39,65.44,66.38,22432
2025-03-05 00:00:00,1741132800000,65.64,66.05,64.91,65.53,24288
2025-03-04 00:00:00,1741046400000,67.28,67.28,64.49,65.57,22381
2025-03-03 00:00:00,1740960000000,67.58,67.61,65.96,67.26,22808
2025-03-02 00:00:00,1740873600000,69.14,69.73,67.25,67.62,24995
2025-02-27 00:00:00,1740614400000,69.37,69.37,68.35,69.12,14137
2025-02-26 00:00:00,1740528000000,68.13,69.69,68,69.31,16143
2025-02-25 00:00:00,1740441600000,68.52,68.72,67.81,68.16,14616
2025-02-24 00:00:00,1740355200000,70.33,70.62,68.11,68.57,18387
2025-02-23 00:00:00,1740268800000,69.69,70.34,69.46,70.3,10774
2025-02-19 00:00:00,1739923200000,71.53,72.56,71.2,71.97,11177
2025-02-18 00:00:00,1739836800000,71.22,72.21,71.21,71.56,9256
2025-02-16 00:00:00,1739664000000,70.28,71.47,69.79,71.25,12921
2025-02-13 00:00:00,1739404800000,70.72,71.26,70.11,70.14,7876
2025-02-12 00:00:00,1739318400000,70.63,70.85,69.68,70.76,9910
2025-02-11 00:00:00,1739232000000,72.28,72.31,70.53,70.54,9200
2025-02-10 00:00:00,1739145600000,71.38,72.46,71.26,72.28,10591
2025-02-09 00:00:00,1739059200000,70.04,71.41,69.97,71.4,8104
2025-02-06 00:00:00,1738800000000,69.62,70.39,69.62,70.17,7635
2025-02-05 00:00:00,1738713600000,69.85,70.62,69.54,69.66,10164
2025-02-04 00:00:00,1738627200000,71.25,71.46,69.85,69.93,9731
2025-02-03 00:00:00,1738540800000,70.64,71.67,69.33,71.26,20778
2025-02-02 00:00:00,1738454400000,71.67,72.28,70.23,70.67,17844
2025-01-29 00:00:00,1738108800000,70.99,71.65,70.15,70.83,9545
2025-01-28 00:00:00,1738022400000,71.44,71.52,70.43,70.97,7961
2025-01-27 00:00:00,1737936000000,71.27,71.99,70.89,71.47,10461
2025-01-26 00:00:00,1737849600000,72.49,72.88,70.66,71.24,9372
2025-01-23 00:00:00,1737590400000,72.63,73.18,72.28,72.56,10326
2025-01-22 00:00:00,1737504000000,73.2,73.89,72.51,72.59,15443
2025-01-21 00:00:00,1737417600000,73.52,73.84,73.04,73.23,7932
2025-01-19 00:00:00,1737244800000,74.19,74.42,72.71,73.48,16949
2025-01-16 00:00:00,1736985600000,74.19,74.75,73.75,74.02,8713
2025-01-15 00:00:00,1736899200000,75.26,75.4,73.62,74.28,17157
2025-01-14 00:00:00,1736812800000,73.82,75.51,73.44,75.32,26526
2025-01-13 00:00:00,1736726400000,73.69,73.96,73.16,73.91,13587
2025-01-12 00:00:00,1736640000000,73.63,74.75,73.51,73.65,22449
2025-01-08 00:00:00,1736294400000,71.35,72.18,70.97,72.14,5988
2025-01-07 00:00:00,1736208000000,72.36,72.83,71.23,71.38,7775
2025-01-06 00:00:00,1736121600000,71.53,72.36,71.27,72.23,8961
2025-01-05 00:00:00,1736035200000,71.86,72.63,71.26,71.53,9848
2025-01-02 00:00:00,1735776000000,71.18,71.93,70.85,71.86,10667
2025-01-01 00:00:00,1735689600000,70.39,71.8,70.21,71.18,14861
2024-12-30 00:00:00,1735516800000,69.64,70.42,69.44,70.33,4685
2024-12-29 00:00:00,1735430400000,68.96,69.96,68.81,69.62,4796
2024-12-26 00:00:00,1735171200000,68.37,69.31,68.24,68.87,5146
2024-12-25 00:00:00,1735084800000,68.85,69.24,68.1,68.38,3385
2024-12-23 00:00:00,1734912000000,68.22,68.99,68.1,68.76,3680
2024-12-22 00:00:00,1734825600000,68.07,68.55,67.45,68.28,3694
2024-12-19 00:00:00,1734566400000,67.95,68.41,67.26,68.19,6401
2024-12-18 00:00:00,1734480000000,68.29,69.14,67.84,67.94,8794
2024-12-17 00:00:00,1734393600000,68.66,69.51,68.17,68.17,7345
2024-12-16 00:00:00,1734307200000,69.14,69.36,67.88,68.66,6315
2024-12-15 00:00:00,1734220800000,69.66,69.67,68.96,69.14,4185
2024-12-12 00:00:00,1733961600000,68.76,69.77,68.69,69.46,7262
2024-12-11 00:00:00,1733875200000,68.83,69.21,67.81,68.78,7881
2024-12-10 00:00:00,1733788800000,67.55,69,67.54,68.87,13996
2024-12-09 00:00:00,1733702400000,67.3,68,66.95,67.54,7276
2024-12-08 00:00:00,1733616000000,66.49,68,66.41,67.29,7702
2024-12-05 00:00:00,1733356800000,67.27,67.33,66.18,66.45,6796
2024-12-04 00:00:00,1733270400000,67.55,67.91,66.93,67.32,7618
2024-12-03 00:00:00,1733184000000,68.65,69.18,67.34,67.52,10559
2024-12-02 00:00:00,1733097600000,67.19,68.89,66.98,68.65,9181
2024-12-01 00:00:00,1733011200000,67.18,68.1,66.78,67.2,7909
2024-11-27 00:00:00,1732665600000,67.57,68.1,67.12,68.02,1267
2024-11-26 00:00:00,1732579200000,67.75,68.2,67.02,67.59,4236
2024-11-25 00:00:00,1732492800000,67.79,69.06,67.1,67.88,6855
2024-11-24 00:00:00,1732406400000,69.9,69.9,67.59,67.91,6677
2024-11-21 00:00:00,1732147200000,68.94,69.93,68.12,69.68,9038
2024-11-20 00:00:00,1732060800000,68.16,69.31,68.03,68.93,8504
2024-11-19 00:00:00,1731974400000,68.46,68.99,67.87,68.18,4174
2024-11-18 00:00:00,1731888000000,68.23,68.96,67.82,68.43,6337
2024-11-17 00:00:00,1731801600000,66.07,68.49,65.93,68.27,7159
2024-11-12 00:00:00,1731369600000,67.14,67.9,66.13,67.05,7732
2024-11-11 00:00:00,1731283200000,67.37,68.14,67.03,67.08,4226
2024-11-10 00:00:00,1731196800000,69.02,69.3,67.11,67.41,6511
2024-11-07 00:00:00,1730937600000,70.49,70.49,68.59,69.15,6295
2024-11-06 00:00:00,1730851200000,69.93,70.82,69.03,70.43,7691
2024-11-05 00:00:00,1730764800000,69.98,70.59,68.12,69.96,8154
2024-11-04 00:00:00,1730678400000,69.73,70.55,69.46,69.99,6048
2024-11-03 00:00:00,1730592000000,68.82,70.05,68.78,69.79,8030
2024-10-31 00:00:00,1730332800000,68.75,69.54,67.84,67.86,6461
2024-10-30 00:00:00,1730246400000,67.58,68.9,66.86,68.74,6952
2024-10-29 00:00:00,1730160000000,66.12,67.64,66.02,67.58,5372
2024-10-28 00:00:00,1730073600000,66.71,67.03,65.5,66.18,4784
2024-10-27 00:00:00,1729987200000,67.9,67.9,65.85,66.65,8442
2024-10-24 00:00:00,1729728000000,68.84,70.22,68.54,70.05,5548
2024-10-23 00:00:00,1729641600000,69.3,70.39,68.32,68.84,4666
2024-10-22 00:00:00,1729555200000,69.59,69.85,68.61,69.31,3662
2024-10-21 00:00:00,1729468800000,68.26,70.2,67.82,69.52,7858
2024-10-20 00:00:00,1729382400000,67.45,68.75,67.17,68.14,4463
2024-10-17 00:00:00,1729123200000,68.45,68.88,66.82,67.44,6491
2024-10-16 00:00:00,1729036800000,68.4,68.78,67.37,68.46,3408
2024-10-15 00:00:00,1728950400000,68.75,68.96,67.64,68.39,2969
2024-10-14 00:00:00,1728864000000,69.32,69.98,67.84,68.81,7340
2024-10-13 00:00:00,1728777600000,71.88,71.95,69.6,69.7,3307
2024-10-10 00:00:00,1728518400000,72.35,72.64,71.48,72.31,4392
2024-10-09 00:00:00,1728432000000,70.6,72.69,70.58,72.23,9837
2024-10-08 00:00:00,1728345600000,71.51,71.76,69.5,70.58,5090
2024-10-07 00:00:00,1728259200000,73.82,74.53,70.37,71.46,9137
2024-10-06 00:00:00,1728172800000,71.09,73.82,70.64,73.68,13370
2024-10-03 00:00:00,1727913600000,71.25,71.99,70.89,71.12,14288
2024-10-02 00:00:00,1727827200000,68.93,71.52,68.79,70.99,18185
2024-10-01 00:00:00,1727740800000,68.89,70.29,68.16,69.05,10141
2024-09-30 00:00:00,1727654400000,67.09,69.7,65.27,68.86,22349
2024-09-29 00:00:00,1727568000000,66.99,67.76,66.4,67.03,7421
2024-09-26 00:00:00,1727308800000,66.18,67.1,65.8,67.07,6168
2024-09-25 00:00:00,1727222400000,67.96,68.35,65.81,66.13,10584
2024-09-24 00:00:00,1727136000000,69.15,69.22,67.52,67.99,7304
2024-09-23 00:00:00,1727049600000,68.26,69.74,68.1,69.16,6222
2024-09-22 00:00:00,1726963200000,68.37,69.1,67.16,68.31,4965
2024-09-19 00:00:00,1726704000000,68.51,68.68,67.87,68.53,3135
2024-09-18 00:00:00,1726617600000,67.08,68.85,67.08,68.43,5242
2024-09-17 00:00:00,1726531200000,67.8,67.99,66.55,67.05,3752
2024-09-16 00:00:00,1726444800000,67.14,68.24,66.6,67.77,3692
2024-09-15 00:00:00,1726358400000,66.41,67.42,65.85,67.19,2652
2024-09-12 00:00:00,1726099200000,66.86,67.22,65.83,66.36,3696
2024-09-11 00:00:00,1726012800000,65.21,67.01,65.13,66.59,4371
2024-09-10 00:00:00,1725926400000,64.43,65.52,63.81,65.24,5658
2024-09-09 00:00:00,1725840000000,66.19,66.5,63.53,64.43,9050
2024-09-08 00:00:00,1725753600000,66.12,66.7,65.4,66.25,4497
2024-09-05 00:00:00,1725494400000,67.27,67.74,65.47,66.11,6151
2024-09-04 00:00:00,1725408000000,66.66,67.99,66.61,67.26,7216
2024-09-03 00:00:00,1725321600000,67.53,68.25,66.47,66.66,7687
2024-09-01 00:00:00,1725148800000,69.76,70.34,67.28,67.37,9117
2024-08-29 00:00:00,1724889600000,71.46,71.83,69.62,69.97,7644
2024-08-28 00:00:00,1724803200000,70.1,71.71,69.87,71.53,6422
2024-08-27 00:00:00,1724716800000,71.52,71.59,70.13,70.17,5035
2024-08-26 00:00:00,1724630400000,72.26,72.54,71.17,71.44,6827
2024-08-25 00:00:00,1724544000000,71.23,72.78,71.16,72.28,8108
2024-08-22 00:00:00,1724284800000,69.66,71.25,69.62,71.17,5199
2024-08-21 00:00:00,1724198400000,69.14,70.16,68.78,69.72,6502
2024-08-20 00:00:00,1724112000000,69.89,70.61,68.7,69.09,6859
2024-08-19 00:00:00,1724025600000,70.64,70.86,69.7,69.87,5153
2024-08-18 00:00:00,1723939200000,71.69,72.1,70.37,70.71,5879
2024-08-15 00:00:00,1723680000000,72.85,72.9,71.06,71.73,6179
